Time Temperature Pressure Volume Entropy N2 AR HE H O2 OH O H2 H2O HO2 H2O2 CO CO2 HCO CH3 CH4 CH2O T-CH2 S-CH2 C2H4 CH3O C2H5 C2H6 CH C2H2 C2H4OOH OC2H3OOH C2H3 CH2CHO C2H4O HCCO CH2CO C2H CH2OH CH3OH CH3CHO CH3CO C2H5OH CH2CH2OH CH3CHOH CH3CH2O C3H4 C3H3 C3H5 C3H6 C3H8 I-C3H7 N-C3H7 C3H6OOH OC3H5OOH C4H10 PC4H9 SC4H9 C4H8 SC4H9O2 C4H8OOH1-3 NC4KET13 CHCHO
0.00016666666666666666 299.9274777019076 101239.17280225205 6.3603261497087e-05 6891.677483088508 0.7669972464190912 0.0 0.0 1.4327460788314728e-60 0.2329987921210185 1.7028987885687236e-39 -1.2152490163917042e-62 5.07031976231129e-66 8.244397409884672e-43 2.0891285552711887e-36 9.679524191706843e-51 3.964558331736804e-60 1.640878637661841e-91 5.616498355431999e-79 2.6317922363716064e-55 7.083691662157464e-89 2.4326807307386937e-59 1.273505362697862e-93 3.3879227287657986e-95 1.1083529296221804e-55 7.311889463048334e-72 5.392554467287063e-58 -1.3279910184087937e-76 3.5767359482859197e-135 3.8159526076181984e-91 1.0810211725259559e-58 1.0292619607549609e-54 8.77777120188332e-95 7.170483013313629e-61 1.6194457203237785e-100 -2.195441805732445e-135 1.8705472179978532e-78 3.1815981649351568e-139 8.129211721490907e-84 6.627662111213652e-89 2.6809973667353733e-89 7.472807120076008e-116 4.137600393356708e-127 5.145722188229414e-90 3.1042506545890765e-143 2.5430011528146988e-89 1.4070402395796015e-74 3.772596003494186e-99 7.809071539062682e-61 1.3156469878493836e-36 3.961459890759182e-06 2.8691731684692264e-38 5.945996482500552e-42 1.0956904170682672e-42 9.023568274533845e-39 1.1867113407523043e-74 2.559665470538168e-111 2.292903548190724e-96 1.229171390144973e-108 4.308167281959396e-93 5.7287370190989216e-117 2.1745267112227573e-108 1.2364140298161461e-136
0.0003333333333333333 299.73683830302673 101013.7233026453 6.37310324083859e-05 6891.713972798977 0.7669777151382086 0.0 0.0 9.837423304171154e-60 0.23299285889912574 2.4727464629078224e-38 9.62781396390289e-63 5.13470800791523e-64 1.8120460684423043e-40 3.055156123492051e-35 2.1182518428216828e-48 1.2063182479907339e-58 6.0337523489205676e-89 7.631252389871322e-78 3.739668572464166e-54 3.0221926831324327e-86 7.091969380540438e-58 2.634925412962772e-91 6.9722674810578545e-93 1.5865216059687774e-54 1.6903825193783478e-70 3.6685448686784275e-57 4.2985290029453415e-76 1.0699575364428139e-131 2.1950298648738588e-89 7.315215790462666e-58 1.4605974472471302e-53 2.7047899850442272e-92 1.0497392410705397e-59 6.848908930969072e-98 8.827178295654858e-134 5.524284457122616e-77 2.6179213067179057e-136 1.8420590731385756e-82 2.80923737464869e-86 7.423010745629674e-87 4.3003665744595595e-113 1.6444037849503786e-123 2.198241222462859e-87 7.718257317953787e-140 3.3289875748480306e-87 8.232718061063677e-73 4.1693988254987274e-97 2.2747900458513666e-59 1.9345501074918018e-35 2.9425962665817775e-05 2.0425970016408513e-37 4.239823026437526e-41 7.755169850815965e-42 1.3187568682294946e-37 3.4522926385664577e-74 7.62931911254373e-111 4.7526291213477975e-94 1.044438949815224e-105 1.838854172351279e-90 1.679960223344106e-116 3.0837404611097256e-107 1.0664468577899137e-133
0.0005 299.4608813181374 100687.61488093741 6.394394068204792e-05 6891.7887715789975 0.7669294224883193 0.0 0.0 2.7320617754078027e-59 0.2329781885347338 1.1169035821260187e-37 1.2743179894398751e-61 6.956841809668023e-63 3.931534410950262e-39 1.3873069131543221e-34 4.540749846900828e-47 8.245133458219e-58 1.8202130193650083e-87 3.129387986899208e-77 1.6443643960502322e-53 9.328123749045227e-85 4.77727955714625e-57 5.232172518482433e-90 1.3794929210643687e-91 7.133664884030478e-54 9.198032264623903e-70 1.0134071099759539e-56 2.407669589212982e-75 9.53524446434982e-130 2.1693325612269993e-88 2.0051557771724722e-57 6.3816314686910355e-53 7.941653472795495e-91 4.633865185315354e-59 2.1034297167452497e-96 1.1614124584503454e-131 3.615706874702626e-76 1.1420120616845504e-134 9.732758666022705e-82 8.637427347514524e-85 1.6480055459107523e-85 1.4615840063732455e-111 1.6333555226461708e-121 6.889691905486427e-86 7.757242570062229e-138 4.6686773236092126e-86 8.238681828966104e-72 5.835243412268669e-96 1.518475419316716e-58 8.800731795559053e-35 9.238897694721092e-05 5.9753977796213235e-37 1.2960376519925795e-40 2.345122441386434e-41 6.11229096863957e-37 2.872692576032592e-74 7.730434616641895e-111 9.393530949717168e-93 4.7388471000982e-104 5.637904057286576e-89 1.6625833215484974e-116 7.469674556289005e-107 4.7524051760206436e-132
0.0006666666666666666 299.12439893380514 100289.9953562557 6.424192146415035e-05 6891.904087615808 0.7668437654770325 0.0 0.0 5.181529453084322e-59 0.23295216760668003 3.1111411002531088e-37 5.6696544883940046e-61 4.033923743611073e-62 3.2912860928827734e-38 3.885912152959821e-34 3.741129942779205e-46 3.09536974923066e-57 1.8838522349687814e-86 7.748358832916607e-77 4.467628485309287e-53 9.761701457824e-84 1.7681648625100026e-56 3.955281060395711e-89 1.0391661396393155e-90 2.0365926480161115e-53 2.772337431409428e-69 1.9140754801908385e-56 7.584551140657546e-75 1.9921853682332228e-128 1.0534489416725102e-87 3.751461869050058e-57 1.7074787171244197e-52 8.005804019295484e-90 1.2795809848825301e-58 2.2217845039595803e-95 2.4595486379980025e-130 1.287096383386619e-75 1.501498182346495e-133 2.829747243482817e-81 9.006295603988245e-84 1.307527805017274e-84 1.566783133941816e-110 3.575803175755898e-120 7.469543303167418e-85 1.7147814865321252e-136 2.6277781769217434e-85 3.96846326850986e-71 3.461908537468033e-95 5.50557648216363e-58 2.467421637705513e-34 0.00020406691628802766 1.2081929424114967e-36 2.9398776638963213e-40 5.249688883333581e-41 1.812393434807369e-36 -4.3251060010243645e-74 -1.691348521150381e-110 7.050881585179808e-92 6.415915115749842e-103 5.842626702416955e-88 -3.595623784227733e-116 6.597171537525848e-107 6.347498020734235e-131
0.0008333333333333333 298.7461997536649 99842.54523234016 6.462488398686038e-05 6892.059396794047 0.7667150080184145 0.0 0.0 7.9436692976248225e-59 0.23291305360402276 6.63554430327458e-37 3.7671237139654805e-60 1.4659096609844937e-61 1.6323883324768933e-37 8.339260003990683e-34 1.8218451258913955e-45 8.502148233385107e-57 1.0818331443975205e-85 1.4481457747914207e-76 9.3797169434426e-53 5.657364065465082e-83 4.746722413337955e-56 1.768368918007667e-88 4.62905311594355e-90 4.654922695346449e-53 6.08555903170081e-69 2.924599416432967e-56 1.7955828698601353e-74 1.8830567737293244e-127 3.537668610047896e-87 5.671004772888569e-57 3.482514930976911e-52 4.4519277208619644e-89 2.8096225728127247e-58 1.3292073636711378e-94 5.396051419126406e-129 3.3272816377497123e-75 1.0414972386443886e-132 5.964575426097706e-81 5.1996222709554646e-83 5.908915994221379e-84 8.975654822657666e-110 3.413766376039607e-119 4.60432328796156e-84 1.6236243129044215e-135 8.968619772090294e-85 1.2758869368680862e-70 1.2761905081811226e-94 1.4244894423235897e-57 5.298130805068454e-34 0.00037193837756301724 1.991904637280018e-36 5.936508802899454e-40 1.0443887275661593e-40 4.330753952811443e-36 -7.745611608845504e-73 -4.912340732500264e-109 3.1263734984356445e-91 4.476234380155431e-102 3.3470018991897323e-87 1.428779599619878e-113 -1.0946060853381304e-105 4.465394389050548e-130
0.001 298.3405887550291 99361.30218248993 6.50927115960838e-05 6892.253099891943 0.766539669308723 0.0 0.0 1.064024422762844e-58 0.23285978912652835 1.1945384093044844e-36 5.424053495393939e-60 3.961953862250692e-61 5.811410694662658e-37 1.5116026611556105e-33 6.359507424944241e-45 1.9466610380028803e-56 4.2986963372010425e-85 2.2639580021159225e-76 1.6879516420995484e-52 2.2684221026229835e-82 1.049484950011692e-55 5.718726828543692e-88 1.4913060969940778e-89 9.437080619596083e-53 1.1034326370314088e-68 3.9065601205359255e-56 -3.7672913515737463e-75 1.0859916434259045e-126 9.6029327567912e-87 7.488387310949011e-57 5.980302606909986e-52 1.6964394524548725e-88 5.4589958545476404e-58 5.642016233370406e-94 1.9432668012414436e-128 7.127355975782481e-75 4.9169216500228606e-132 1.0353386698715084e-80 2.0761251416650525e-82 1.8736405021418903e-83 3.4932794939243984e-109 1.9300807617269703e-118 2.0188603380075724e-83 8.989359378445724e-135 2.234020709358976e-84 3.1728325508931765e-70 3.474825300356953e-94 2.9749693989990723e-57 9.607210675962116e-34 0.000600541564748885 2.886303445454652e-36 1.137642804042933e-39 1.969589581029008e-40 9.23270462446016e-36 -1.226638180646137e-72 -1.2266481410697593e-108 1.002221666144496e-90 2.0617936935239056e-101 1.324976778092623e-86 6.284854196816177e-109 -5.392056334193535e-105 2.1373259850689735e-129
0.0011666666666666668 297.9184633984234 98858.06674436122 6.564526178699887e-05 6892.483262164806 0.7663160459165068 0.0 0.0 1.3010428340659387e-58 0.23279185670497193 1.9129453172609028e-36 6.001670285778327e-60 8.741751183916382e-61 1.6459358450666533e-36 2.439316467152472e-33 1.7649092272854074e-44 3.9744696194997463e-56 1.332924931271861e-84 3.132915176949006e-76 2.756063230951419e-52 7.100586950173074e-82 2.0464971615638366e-55 1.492529084436398e-87 3.876940006747699e-89 1.7763761938969145e-52 1.7713602712693103e-68 4.7616171348165925e-56 -4.218326026078937e-74 4.4947948697309344e-126 2.2803682511397746e-86 9.018384131355975e-57 9.127004038666967e-52 4.982623184882582e-88 9.847789856954222e-58 1.9094649057218728e-93 4.4925124889999057e-128 1.3549188165032817e-74 1.8037752060127045e-131 1.5881314991692725e-80 6.468261094997234e-82 4.6632426180873745e-83 1.0552798102437167e-108 7.620612305982513e-118 7.069304228599672e-83 3.447491685328204e-134 4.48905885425361e-84 6.609083324404095e-70 7.67512009049537e-94 5.360781164778167e-57 1.5507658317862842e-33 0.0008920973785211646 3.8289531789802065e-36 2.0912096781039985e-39 3.560430990075831e-40 1.8361915940143638e-35 -1.4504211549826284e-72 -2.173020336540532e-108 2.5930022703509687e-90 7.172799935336293e-101 4.0915065745494175e-86 9.846697246042613e-109 -1.396116628030767e-104 7.951370620771464e-129
0.0013333333333333335 297.48813219557184 98341.4766512857 6.628236624746473e-05 6892.747945173774 0.7660438324387994 0.0 0.0 1.491181953771753e-58 0.23270916356389348 2.812713786722417e-36 5.431329344585263e-60 1.6656371160926803e-60 3.944563957670883e-36 3.6173867492527784e-33 4.1440865946699876e-44 7.497036024599109e-56 3.46740527484794e-84 3.9732544334367786e-76 4.2219773327725865e-52 1.865686132221445e-81 3.661976209380513e-55 3.3555001365437638e-87 8.681406307778357e-89 3.1601145329007183e-52 2.624964736529771e-68 5.437688308735861e-56 -1.2338493031526514e-73 1.4711433651864347e-125 4.928034750696783e-86 1.0173041588330229e-56 1.279281271980432e-51 1.2111355861483241e-87 1.6802584130526397e-57 5.491505974587084e-93 7.600685942352516e-128 2.371191592830373e-74 5.524988750612208e-131 2.2465611358648592e-80 1.690633982187376e-81 9.74642728821737e-83 2.691101680040165e-108 2.3207812114336467e-117 2.1050870347976494e-82 1.0146310244026492e-133 7.731029088862686e-84 1.2101046688596685e-69 1.4557196808649072e-93 8.677904290559002e-57 2.3001840750293907e-33 0.0012470039973072943 4.767119757197373e-36 3.666677991016002e-39 6.1369213174616715e-40 3.4621085445865384e-35 -1.4462651236850745e-72 -3.0774798550986126e-108 5.781630205380563e-90 2.0440818381516157e-100 1.0600264526837672e-85 3.069323465492342e-106 -2.765680756119889e-104 2.4712597424866375e-128
0.0015000000000000002 297.0559290927891 97817.8216688346 6.700383090929097e-05 6893.045343693661 0.7657238166275313 0.0 0.0 1.6294298533423914e-58 0.23261194900695312 3.876084544294609e-36 6.720604734065242e-61 2.841997813903215e-60 8.324813857104631e-36 5.0324598357173276e-33 8.571676989754776e-44 1.3305321571345596e-55 7.924570858174436e-84 4.7252293624451096e-76 6.189323033868697e-52 4.309607378314774e-81 6.155441242774917e-55 6.766322929118514e-87 1.743554545009402e-88 5.34471079476724e-52 3.6848356212796192e-68 5.920654561960569e-56 -3.800850212014515e-73 4.047633426102783e-125 9.878832451320116e-86 1.0940276310174221e-56 1.6824997617907315e-51 2.5518477440347913e-87 2.7278696373857687e-57 1.3915938378204406e-92 1.8297720986703367e-128 3.89564772120885e-74 1.4709470819170544e-130 3.0095197528233483e-80 3.8822534580205894e-81 1.7874187383133753e-82 6.132621265803449e-108 5.815422796327437e-117 5.523215003886133e-82 2.449784033672213e-133 1.1871502078788987e-83 2.0097437206499835e-69 2.4608408422319015e-93 1.295602673102439e-56 3.2005042380092e-33 0.0016642343655157577 5.661425437621052e-36 6.104129014785313e-39 1.0042002277339419e-39 6.215523413636792e-35 -6.971117506340628e-73 -1.957320580161563e-108 1.1571866246539783e-89 5.027364789905332e-100 2.4136786374341187e-85 2.137833127889684e-103 -2.9068043538232284e-103 6.680961568996659e-128
0.001666666666666667 296.6266759515117 97291.65722666334 6.780943600735259e-05 6893.373827747328 0.7653576319060776 0.0 0.0 1.719168314366121e-58 0.23250070923628863 5.0771975487811126e-36 -5.410817495770377e-60 4.4531529813350085e-60 1.59002515451134e-35 6.661673049800104e-33 1.605637637050816e-43 2.2428587578815323e-55 1.6402771276962448e-83 5.354139417228437e-76 8.781854182645894e-52 9.022273509682183e-81 9.855034161780827e-55 1.2553317542740155e-86 3.221724631277576e-88 8.616979812686207e-52 4.977701019714972e-68 6.221748056665362e-56 -4.554081867771853e-73 9.74014943423182e-125 1.855271960997117e-85 1.1355673775274276e-56 2.1072285179047086e-51 4.811262217639304e-87 4.2245933004143497e-57 3.1774060678734594e-92 -1.8390660718302135e-127 6.0736209098016146e-74 3.4880765821619173e-130 3.880513498102311e-80 8.073822270648588e-81 2.964289089630742e-82 1.2985300491161372e-107 1.2534763636460552e-116 1.3048454570413643e-81 5.080207924424698e-133 1.6702910417296656e-83 3.093800957650217e-69 3.8043700214381687e-93 1.8166408748090059e-56 4.2371965363113625e-33 0.0021416588576340717 6.485789085126116e-36 9.647350378815761e-39 1.5601017649445314e-39 1.0639540910650797e-34 3.500851668574863e-73 2.405359888141362e-108 2.133221056819497e-89 1.1049938936061809e-99 4.9804314110712944e-85 1.3739134231048175e-99 -1.6050763569857561e-99 1.6101389735743266e-127
