Time Temperature Pressure Volume Entropy H2 H O O2 OH H2O HO2 H2O2 C CH CH2 CH2(S) CH3 CH4 CO CO2 HCO CH2O CH2OH CH3O CH3OH C2H C2H2 C2H3 C2H4 C2H5 C2H6 HCCO CH2CO HCCOH N NH NH2 NH3 NNH NO NO2 N2O HNO CN HCN H2CN HCNN HCNO HOCN HNCO NCO N2 AR C3H7 C3H8 CH2CHO CH3CHO
0.0018333333333333337 310.37984057512915 121892.290770605 7.684773959018932e-05 6878.641067020136 4.684563400700029e-48 1.3157116604552006e-46 4.529803770985365e-40 0.2282655188156115 1.2256892877318032e-25 -1.2986624385757913e-25 5.362144422055401e-33 2.6780962662345838e-39 -7.009226512111695e-74 8.914254495467822e-82 -7.099837232990411e-60 -3.899574550854918e-61 -1.0685196493890001e-38 4.4209300651982275e-46 -4.6923279397451377e-57 -1.430337789031888e-57 -1.3909535701592015e-63 -5.381300289274064e-44 -1.0510569597467738e-46 -4.085180290101733e-56 -1.4911390715795313e-56 -3.3744901338039056e-97 -6.255632808024627e-63 -2.0177290944550238e-63 -1.9937653332254187e-38 -4.3430931177360595e-44 -2.374795594259643e-51 -1.2073443999543014e-100 -7.360407943290349e-77 -3.385283629496114e-94 4.558398903914961e-88 2.041245154058548e-86 2.3313811555610023e-114 -1.1507227521681446e-136 3.898153280743755e-54 7.277118829084814e-86 -2.3775943699184643e-115 7.147086710543616e-53 4.2029139077872e-90 -8.560779073680322e-103 -7.220198132118817e-93 -7.72919210990017e-111 -1.6641580567143298e-81 -3.915826720516913e-141 -2.356155020876051e-124 -2.8406575633132726e-121 1.799262720574428e-101 0.7514160171828865 0.0 -3.107476399567214e-25 0.020318464001500877 -1.0178536102206365e-61 -1.1353330492146269e-77
0.0020000000000000005 309.6949379392628 121570.07444090038 7.782086382012875e-05 6877.244094373911 5.3770593120654245e-48 1.3553896065258781e-49 -6.054129370305989e-39 0.2279751456826004 1.3665775364548525e-25 -1.4475856473435268e-25 5.789211444272037e-33 -3.791583516452037e-38 3.81504123507062e-65 1.9844876450592517e-72 3.137785363001858e-58 -1.837478135608157e-60 5.7845165473791474e-37 3.9192053499115255e-43 -1.1910131700631191e-54 -3.651053416999426e-55 -4.6535761851669755e-62 -4.11276920217844e-41 1.2538073125461084e-44 7.970730705411741e-54 -3.7806395714281777e-54 -2.8956897245511246e-93 -1.5793778778282064e-60 -4.259455211613466e-63 1.0793165708035829e-36 -1.441337514140731e-41 -2.3267131858087158e-51 2.6073981492167475e-96 -1.1053415061192419e-74 6.584526711103131e-90 1.9849054839343503e-82 -9.877723683819923e-86 -8.473093454473906e-112 -1.5508671347746964e-131 -1.2789863495596636e-55 1.7415465218615054e-83 1.0358919261675337e-111 -8.76953558121654e-51 4.863316813394042e-89 2.220744925030716e-95 2.7476324966717015e-82 -1.356248257411812e-108 8.704581404205493e-72 -1.5787055732231802e-134 5.702047140294065e-112 6.997346212664471e-109 9.348499925229985e-93 0.7504601521699129 0.0 -3.464868311833552e-25 0.0215647021474857 -1.0799530643088126e-59 2.6586234514025615e-72
0.002166666666666667 309.0037203438805 121186.64443007302 7.887731571776013e-05 6875.944328940451 5.1225243897521435e-48 -3.023594447667789e-53 -3.240969099746296e-39 0.2277008948574303 1.4305799606974873e-26 -1.515601965471408e-26 6.120425945165719e-33 -2.6316870025910655e-38 8.239080163258445e-66 -1.3422949452346628e-71 -3.5151899333268876e-59 -2.0505557551206433e-60 5.2117792758779e-37 1.0036256800310028e-42 -1.3264113854504657e-54 -4.0568209482400144e-55 -8.813817105702644e-63 -3.9207889764154094e-41 3.612519056303562e-46 9.327130214950702e-54 -4.210178614329393e-54 -9.365205512090091e-94 -1.7574780445144146e-60 -1.0572748287613168e-62 9.724393022095825e-37 -1.6337313035019732e-42 1.7579126205400518e-50 1.3303300616338051e-96 -2.1785530426941547e-74 5.497297295267957e-90 2.88512063095772e-82 -6.692970787120533e-86 -1.4425886099065506e-111 -1.612102677464978e-131 -5.986132158758388e-60 7.494289562182156e-83 1.422032188478405e-110 -1.7547700710068617e-50 6.728254326365629e-89 -1.4002687475566804e-95 3.771675572583236e-82 -1.5710937485528043e-108 5.581126762058668e-73 -1.4569751825617776e-134 6.582198216536094e-112 8.081020092141953e-109 7.419308869920167e-92 0.7495573593879469 0.0 -3.652376532445479e-26 0.022741745754621644 -8.915980607379827e-61 2.8714791845095404e-72
0.0023333333333333335 308.31771683408493 120759.49310291647 8.001677347760143e-05 6874.743226168987 4.904707373365988e-48 -2.155380006191323e-56 -2.203661228988258e-39 0.22744183275329286 3.221823344188022e-28 -3.5227261584873223e-28 6.366524463684477e-33 -2.364962181913051e-38 6.73175250772402e-66 -4.691419610193314e-72 -4.984463092149742e-60 -2.2886815677880543e-61 4.947629353852567e-37 1.5654882553417493e-42 -1.3238230208298e-54 -4.050801629379757e-55 -6.993305159736441e-64 -3.721988547753445e-41 1.0348946966567702e-47 8.439084466462232e-54 -4.2022821393828425e-54 -1.5033653093816995e-94 -1.754628440154515e-60 -1.1830119167870461e-63 9.23152639197816e-37 -1.536458453099589e-43 2.1938761964876023e-50 -2.389834077654042e-97 -2.1601290121741707e-74 3.579863737789291e-90 4.2276292849938026e-82 -1.0854064627564916e-86 -1.3635863890146566e-111 -1.5000117551329605e-131 2.7758527173568897e-64 1.5894180821530233e-82 4.910611790876303e-110 -2.2985802991731808e-50 5.109466081976182e-89 1.5559155439412014e-95 4.793578847963766e-82 -1.6209304888454803e-108 8.225108365702562e-72 -1.3850287337764308e-134 5.131969684226398e-112 6.30324095097579e-109 8.725066720553751e-92 0.7487045656085622 0.0 -1.1369551432298589e-27 0.023853601638143783 -4.56194703917168e-62 2.82907011509931e-72
0.0025 307.6447010405885 120301.43609577275 8.123889000978076e-05 6873.640329377941 4.698788395221264e-48 -1.4825713514511559e-56 -1.606687814482465e-39 0.22719709067957888 -2.567557053775017e-28 2.4742332409543355e-28 6.539416100124058e-33 -2.2523371013721348e-38 6.423187603264403e-66 -1.939925844222248e-72 -3.6916977500870825e-61 -8.338435899216812e-63 4.733972305016289e-37 2.0843124870177173e-42 -1.2745351739574902e-54 -3.900569957645034e-55 -3.162565357597116e-65 -3.5623913857381164e-41 -3.561520145472944e-48 7.340368421282597e-54 -4.045941940601029e-54 -1.2987948710084918e-95 -1.6895292688094237e-60 -4.347168378518994e-65 8.832883562871243e-37 -1.1109673562840422e-44 2.16135499188508e-50 -1.200568138683852e-98 -2.0985414045084336e-74 3.031495885659821e-90 4.3748393351804065e-82 -1.242788954748797e-87 -1.3812220317900218e-111 -1.4684820985285604e-131 4.7630842922838096e-64 2.5252948703371758e-82 1.1242407594805413e-109 -2.6191006802335676e-50 4.521274159568369e-89 -1.660167150328747e-95 5.397664572477207e-82 -1.577517379583359e-108 1.06505037921888e-72 -1.3239944544954106e-134 3.9794578111422447e-112 4.892882250078789e-109 9.97309083728275e-92 0.7478989112319336 0.0 2.8106014965061093e-28 0.024903998088486517 -2.949393517355237e-63 2.721828342993242e-72
0.0026666666666666666 306.98977511756715 119821.89763112862 8.25432930457636e-05 6872.633820767466 4.504178978095302e-48 -4.660215327419642e-56 -1.1697686947434914e-39 0.22696585391113214 -1.4938218030648127e-28 1.3280385847318801e-28 6.65076190000718e-33 -2.1539243608806246e-38 -7.044691354083367e-66 6.524074660694176e-72 4.672216236690653e-61 4.327515689389658e-62 4.534944935072687e-37 2.5618412414674406e-42 -1.2234578834325912e-54 -3.7444467224520614e-55 1.6666868715588786e-64 -3.4135852339113627e-41 -1.0255274633200711e-48 6.355800245680849e-54 -3.883842268473293e-54 1.6150991577334374e-95 -1.621898277088982e-60 2.240622939641289e-64 8.46153782990123e-37 1.5380246926649337e-44 2.0890765449689504e-50 1.4071248877727523e-98 -2.0200356438440228e-74 2.8349388045713038e-90 4.2974219548933566e-82 -1.8111800544019947e-87 -1.324075897617813e-111 -2.6725876796155095e-131 1.4709514763255684e-63 3.404983512866888e-82 2.036811592909063e-109 -2.797059165752887e-50 4.438193662080825e-89 -3.263230298826493e-95 5.615112828687925e-82 -1.5091153333868303e-108 -4.775882743394052e-72 -1.2667572006047903e-134 3.8889819992211113e-112 4.780767411577784e-109 -5.6777836030185226e-92 0.7471377143044519 0.0 -5.2398105374944715e-30 0.025896431784414923 1.5808299076485002e-62 2.612353086933123e-72
0.002833333333333333 306.35614432423165 119327.83962287148 8.392958525174923e-05 6871.720926101498 4.320286593041822e-48 -8.49547449592996e-56 -8.573382712129362e-40 0.22674735435522042 -1.503149272334957e-27 1.6219019875831902e-27 6.71124592053503e-33 -2.0672411006957756e-38 -1.1115686197708992e-66 1.835313281495086e-71 -4.043678304790233e-60 -2.579829720679469e-61 4.35007972179756e-37 2.9994741477458296e-42 -1.1741222152065176e-54 -3.5938005244875116e-55 -7.468142441395455e-64 -3.2745633629778346e-41 -4.887479226351673e-47 5.508669366010996e-54 -3.727334503652458e-54 4.250334004056348e-95 -1.5566819884864736e-60 -1.3396867850246607e-63 8.116616294075758e-37 -5.67473987157721e-45 2.0078817665964138e-50 2.6233596053174526e-98 -1.94354364717711e-74 2.7477947564357377e-90 2.809224911936018e-82 2.071896090265655e-88 -1.8815446947205726e-111 -3.6102637118863823e-131 1.738788634957424e-64 4.1050118702025803e-82 3.1922753486313707e-109 -2.877359083975869e-50 4.1828033289430304e-89 4.0933388870523944e-95 7.013720996045379e-82 -1.438765396582423e-108 -2.172434029369224e-71 -1.2160556152136042e-134 -7.54645357218209e-113 -8.988960466733876e-110 -6.569430451398529e-91 0.7464184463794877 0.0 3.499628746587032e-27 0.026834199265290872 -4.507051633098165e-62 2.5059078997355986e-72
0.0029999999999999996 305.7456713915028 118824.43259608553 8.539734434970222e-05 6870.898214249867 4.146502113564957e-48 -2.8994765350215743e-56 9.367336753397059e-40 0.22654086557616557 1.9191025819227913e-25 -2.0317771852615558e-25 6.730273565521214e-33 -1.0378036096074348e-38 -1.4773936684208568e-68 1.6157692252682442e-75 -5.719240515189086e-59 2.8523651158576383e-61 3.972611359832833e-37 3.400627206158041e-42 -1.0193747586770317e-54 -3.090663652029912e-55 1.8793297748524546e-62 -3.038050106466738e-41 -4.449604484686341e-47 4.677107945283473e-54 -3.229831144454469e-54 -1.9307803662047912e-95 -1.3376846427722411e-60 6.120564919076653e-64 7.4123128751145135e-37 9.740303528599833e-43 1.0343685504800065e-50 8.554499577149752e-97 -1.2189336672901249e-74 6.644724038879763e-91 3.866807263869691e-82 -1.4649789570047072e-86 4.363718002472274e-111 -1.2009087367377818e-130 -1.5156736613893551e-64 4.434958054621976e-82 4.47850948542289e-109 -2.873402456466358e-50 3.765017051493477e-89 -1.3502446667116823e-98 1.006782112412546e-81 -5.9088524579484435e-109 5.882985636340295e-75 -1.256230764762808e-134 4.4993905133668004e-111 5.4294011952121924e-108 -3.1497763667397603e-91 0.745738716139216 0.0 -4.8639400619108325e-25 0.0277204182846175 4.151632807005459e-60 2.352271824771445e-72
0.003166666666666666 307.90926074668636 122286.58175034178 8.694612324593546e-05 6869.988176880299 -1.6984923224902682e-34 3.8221345105401784e-34 -1.8552153335455996e-37 0.2263480066788714 2.4618431824580553e-29 2.4353365156115014e-29 1.6486190389478277e-28 8.312741493424261e-39 3.1135357118475192e-65 1.0315949457916303e-70 -1.1156514114706001e-63 3.549949231637654e-65 3.788846861700689e-37 3.781280008437621e-42 -9.780631500350547e-55 -2.966066268492472e-55 1.110788320673178e-66 -2.919176794120477e-41 1.351964737676713e-50 5.058000352013945e-54 -3.098785276899912e-54 -2.9369141620872175e-98 -1.2835599685265766e-60 1.8613538714208803e-67 7.069450656750447e-37 8.723566416732641e-44 9.938203145582572e-51 -3.9893296952646924e-98 -1.1481108255181726e-74 6.271046907797512e-91 3.6125939681690897e-82 -7.335222445122632e-64 -7.407601590429446e-94 1.4191557400173752e-115 -3.4402580079029275e-37 2.890716248558329e-62 5.1464029614101105e-86 -2.5062943871315776e-49 2.8201143658045044e-66 -4.165040259451139e-95 9.661982049923226e-82 3.1984489863945774e-108 -1.56495166068559e-70 1.3156893132443926e-118 4.327937456720619e-111 5.223549191971122e-108 -2.960023109089852e-91 0.7451038534353134 0.0 -3.301511840654116e-28 0.02854813988581371 2.7951118332046064e-64 2.213894179635295e-72
0.0033333333333333327 309.74424343196654 125445.78515498337 8.857545016747166e-05 6868.859901282819 -7.683342967166591e-34 1.8505546822747193e-31 -9.543825687245835e-37 0.22616967779525435 -1.1782638189286353e-28 3.346077771862169e-28 1.9513080938997472e-28 4.6140931417285217e-38 6.149365331446309e-63 2.0676162401471172e-68 -1.4963578940478292e-60 -3.5781853426406405e-63 3.6458521202742707e-37 4.211949657174343e-42 -9.412168812875633e-55 -2.8542907615718693e-55 1.2107939740345552e-64 -2.8092154108367965e-41 5.605093676693876e-48 6.445130535252714e-54 -2.9820424843134537e-54 5.226283753531756e-97 -1.2352062365779376e-60 2.2162825867078302e-66 6.802653510488338e-37 6.732826327311928e-45 9.558425907101511e-51 -3.0733517931240065e-96 -1.1064027958802207e-74 6.031095742635042e-91 -1.9565805453533753e-79 -4.104327137252421e-62 -1.0609491300661523e-92 1.938510055064385e-115 -4.340972311625067e-37 -1.2601469305289746e-61 9.092172206832264e-85 -6.469272572439452e-49 6.03672302858419e-68 -2.0720058890852023e-92 -3.744908621427643e-79 -6.240359349833626e-104 -2.3938113324273036e-68 9.095535366504864e-117 3.895080270179986e-111 4.6401560230720914e-108 -2.1399874489114315e-89 0.7445168213676955 0.0 7.0821970159983755e-28 0.02931350083704858 1.0497716818892755e-63 1.878156957638349e-72
