Time Temperature Pressure Volume Entropy N2 AR HE H O2 OH O H2 H2O HO2 H2O2 CO CO2 HCO CH3 CH4 CH2O T-CH2 S-CH2 C2H4 CH3O C2H5 C2H6 CH C2H2 C2H4OOH OC2H3OOH C2H3 CH2CHO C2H4O HCCO CH2CO C2H CH2OH CH3OH CH3CHO CH3CO C2H5OH CH2CH2OH CH3CHOH CH3CH2O C3H4 C3H3 C3H5 C3H6 C3H8 I-C3H7 N-C3H7 C3H6OOH OC3H5OOH C4H10 PC4H9 SC4H9 C4H8 SC4H9O2 C4H8OOH1-3 NC4KET13 CHCHO
0.00016666666666666666 299.9349909180029 101248.06263220089 7.175206494173156e-05 6891.676087983664 0.7669978773411154 0.0 0.0 1.141793546243579e-60 0.23299898378281436 1.3490563045879513e-39 -1.225413764463818e-62 2.490724606505334e-66 5.1659417382604075e-43 1.6548372224734015e-36 6.067372869742816e-51 3.139319746793053e-60 1.0713391032603464e-91 4.461183484610148e-79 2.086749223267256e-55 4.441308529447979e-89 1.9262478251927334e-59 7.999662715174968e-94 2.128332659245864e-95 8.786827821889008e-56 5.794373756010171e-72 4.287697541083563e-58 -1.4365010689344204e-76 1.7801846463097002e-135 3.0224563158961046e-91 8.597165763817517e-59 8.161342158694145e-55 5.834195511604673e-95 5.688475772675686e-61 1.0158114537123281e-100 -1.7452818777614305e-135 1.4829390428228e-78 1.997668832599378e-139 6.447232671118226e-84 4.15568251070378e-89 1.682601966348905e-89 4.689256996612917e-116 2.0594318330271495e-127 3.2258236237953516e-90 1.7738562044064056e-143 1.5994420376819597e-89 1.1135860424523339e-74 2.9867588466999577e-99 6.184010270523581e-61 1.0421232299831961e-36 3.1388760703528645e-06 2.277801428007172e-38 4.720504701893804e-42 8.701201303498856e-43 7.147893447010745e-39 1.1355741513453335e-74 2.4482635143507627e-111 1.440547337993773e-96 7.707062572872465e-109 2.7017112105975893e-93 5.486320603991075e-117 2.101518720434678e-108 7.760715655166353e-137
0.0003333333333333333 299.761654902502 101043.06594830095 7.187983585303046e-05 6891.706117190956 0.7669822591312138 0.0 0.0 7.946428833012007e-60 0.2329942392755047 1.978604403719463e-38 -3.5543866775965825e-63 3.290449183888623e-64 1.1537527441899492e-40 2.443756157761156e-35 1.3503783216193189e-48 9.65217214461496e-59 3.882456346090306e-89 6.159795582530172e-78 3.000269766057009e-54 1.931150375182224e-86 5.67360420658149e-58 1.6917018267133384e-91 4.477440072119697e-93 1.2711658992544908e-54 1.35652190994643e-70 2.96387684064068e-57 2.008404656997519e-76 5.4998751228154313e-132 1.7589378444052937e-89 5.9142074587736466e-58 1.1722585071255352e-53 1.7357649151262554e-92 8.434082903034087e-60 4.380496085288019e-98 -2.6642614492927604e-134 4.43761238829533e-77 1.6821247230856956e-136 1.482166227715408e-82 1.795449830869446e-86 4.760335897082303e-87 2.7588284410144447e-113 8.442131054887588e-124 1.4032057205384336e-87 4.0600644675935617e-140 2.146580286861476e-87 6.585269927283371e-73 3.3417224545558536e-97 1.8209856835263275e-59 1.547365571442059e-35 2.3501593281477627e-05 1.6420526945803816e-37 3.400629849856708e-41 6.22623243454273e-42 1.0537417169409972e-37 3.2904181473291958e-74 7.20045316502976e-111 3.053134880647678e-94 6.679938468660414e-106 1.17592322368928e-90 1.5907014677457263e-116 2.900826636656932e-107 6.846958732614812e-134
0.0005 299.50707994841713 100742.23662408446 7.209274412669245e-05 6891.76851625611 0.7669432664115774 0.0 0.0 2.24629937603627e-59 0.23298239404839435 9.032786779470054e-38 3.891855846230177e-62 4.561443100370801e-63 2.5445000922667975e-39 1.121205001655742e-34 2.945585702288589e-47 6.662549583730207e-58 1.1903223362571377e-87 2.572390784512596e-77 1.3352569460719812e-53 6.082152454729961e-85 3.8622711922901057e-57 3.436765001274024e-90 9.065014992006021e-92 5.762101595385232e-54 7.48681408746884e-70 8.331196563541188e-57 1.024770038280232e-75 5.07074827287691e-130 1.7575258054559888e-88 1.650581953610523e-57 5.190270249770799e-53 5.197108760924458e-91 3.763081978659559e-59 1.3712298666102466e-96 2.9561321105154974e-132 2.9434259842364917e-76 7.511946706528889e-135 7.96130697723918e-82 5.634042746510097e-85 1.0823263635982283e-85 9.612117617632501e-112 8.682993097933558e-122 4.4748009950445155e-86 4.162089897492541e-138 3.0936954027106976e-86 6.671254395750047e-72 4.746353786387244e-96 1.2303745305415439e-58 7.112453972754309e-35 7.433954002817429e-05 4.867256415464171e-37 1.0431588935817448e-40 1.8909775030629615e-41 4.911467305778292e-37 3.622384673483176e-74 9.27196068274848e-111 6.176951217664684e-93 3.0983779106474335e-104 3.6814918559706295e-89 2.0382509194286833e-116 7.211141569799623e-107 3.121889057001084e-132
0.0006666666666666666 299.1924551839622 100370.57811955891 7.23907249087949e-05 6891.865860017038 0.7668734578410704 0.0 0.0 4.329442123690212e-59 0.23296118756729714 2.543112451368487e-37 8.973254330308695e-61 2.7037851530956687e-62 2.1647033118738258e-38 3.1730947654708015e-34 2.4689728348560537e-46 2.5178968183011498e-57 1.2551100894725812e-86 6.487528602137348e-77 3.666184529079226e-53 6.489039580915679e-84 1.4423176749113383e-56 2.6539862790675032e-89 6.977057923134882e-91 1.648353716411158e-53 2.2876900970111338e-69 1.6009005958817799e-56 1.1767178355298522e-74 1.0944105110318349e-128 8.591138980795166e-88 3.1436996768826826e-57 1.407372845406179e-52 5.353241165197224e-90 1.0438278270920614e-58 1.4703365140889057e-95 3.2682599341229694e-130 1.058675053689515e-75 1.0067325209112313e-133 2.3521473314539663e-81 5.990631021644178e-84 8.796006395295391e-85 1.0560020194715266e-110 1.968888522723405e-120 4.91608806701727e-85 9.518568897703588e-137 1.789524327923831e-85 3.2547185261850685e-71 2.8602807986173923e-95 4.516738363841253e-58 2.014753245661608e-34 0.00016535459163217597 9.968878166271755e-37 2.3465433497029e-40 4.2014231612962894e-41 1.4552046279834663e-36 -9.03484723036952e-74 -3.2391913442199104e-110 4.738603730644271e-92 4.286595446637164e-103 3.8924649788401996e-88 -6.828363082000198e-116 6.37614677482121e-107 4.247820337633158e-131
0.0008333333333333333 298.83440986957504 99947.3883684759 7.277368743150494e-05 6891.99832405495 0.7667675906773538 0.0 0.0 6.7477198792841025e-59 0.2329290271894256 5.480367134571619e-37 1.9550271402173925e-60 1.0022559695749507e-61 1.0904534951465972e-37 6.87735913435932e-34 1.222380768546746e-45 6.927999549699043e-57 7.33223693753901e-86 1.2338104241786698e-76 7.755937543713533e-53 3.825449670603552e-83 3.8953484984559353e-56 1.2081567531052455e-88 3.1651160507349483e-90 3.747179198163726e-53 5.079897634118034e-69 2.485761154438261e-56 1.786364957931459e-74 1.0646989049174758e-127 2.8848547855975186e-87 4.8321292267842415e-57 2.9072387708647222e-52 3.039552299948288e-89 2.283849986636359e-58 8.876568649154225e-95 2.336090262707452e-129 2.7517981817605414e-75 7.067199871709152e-133 5.026233601505825e-81 3.519063560870213e-83 4.0677490591035205e-84 6.185183441680964e-110 1.9441576330287892e-119 3.0527408254167667e-84 9.33326756808516e-136 6.268148874272189e-85 1.0596338558744383e-70 1.0708928321287885e-94 1.1828332507649706e-57 4.36923905399488e-34 0.00030338213322040985 1.6634869898361488e-36 4.6493553522380855e-40 8.207968335472136e-41 3.44793503865801e-36 -3.085449905202322e-73 -1.7132354136210746e-109 2.140122531516979e-91 3.0499342210739797e-102 2.2698058075694703e-87 -3.692209970576536e-115 -4.2020878347312066e-106 3.022512593577303e-130
0.001 298.4460222203407 99487.48641526804 7.324151504072831e-05 6892.165043020873 0.766622206840685 0.0 0.0 9.168173748084401e-59 0.23288486241765374 9.962713277149612e-37 6.286974845606559e-60 2.762393970677538e-61 3.940033382186137e-37 1.2582565501148316e-33 4.334142836558221e-45 1.5809695518211505e-56 2.9554110874625365e-85 1.9595556029138325e-76 1.4012392519283589e-52 1.5554621146206957e-82 8.634107941924846e-56 3.9611777677979e-88 1.03397962612994e-89 7.513061006404988e-53 9.28641069120928e-69 3.3685777512649114e-56 -2.1057532250721324e-74 6.2888645538216115e-127 7.77960624862433e-87 6.476518813590659e-57 5.0514966241156676e-52 1.1809342647055928e-88 4.393081699368244e-58 3.780141143722395e-94 1.7933278512573928e-128 5.896622707012484e-75 3.3520306972687384e-132 8.81255020318965e-81 1.425316996958066e-82 1.3177247278371876e-83 2.451068464953316e-109 1.1342489805375224e-118 1.3409136358683733e-83 5.3407671294332504e-135 1.598873001540395e-84 2.666653662677233e-70 2.9591641602612894e-94 2.498471159848803e-57 7.996840839515878e-34 0.0004929307416610177 2.4369975335201554e-36 8.716835444078212e-40 1.515445973590855e-40 7.246858258122919e-36 -1.3504919050018904e-72 -1.160834826427128e-108 6.957093297275266e-91 1.4284154569580641e-101 9.117589560614347e-87 7.169210375457244e-113 -2.93382713211802e-105 1.452564552963819e-129
0.0011666666666666668 298.0375897583362 99002.19607102172 7.379406523164336e-05 6892.364749222057 0.7664352991393335 0.0 0.0 1.1349028754334429e-58 0.23282808350631307 1.6100576005395397e-36 9.755834618230485e-60 6.1971477071972494e-61 1.1316610961505089e-36 2.047971465665886e-33 1.22049588004453e-44 3.205202781227142e-56 9.265240323939605e-85 2.7493967897073897e-76 2.2883205905028732e-52 4.920508594067517e-82 1.682222450614456e-55 1.0435017910220215e-87 2.7135814666899424e-89 1.3960524505067605e-52 1.4971478150843928e-68 4.157420151919867e-56 -1.285345972677568e-73 2.652078367116049e-126 1.8279463049409434e-86 7.900833660275618e-57 7.791720597067846e-52 3.530374834284934e-88 7.825906941156133e-58 1.2786482572846723e-93 6.191209036906047e-128 1.1169684467488158e-74 1.229320261806343e-131 1.3595845305868123e-80 4.489378618405604e-82 3.34387173278869e-83 7.496365051406256e-109 4.608306645702448e-118 4.6872135139709724e-83 2.1106079065589505e-134 3.281466331181405e-84 5.616379570333652e-70 6.62572667577705e-94 4.549320960442339e-57 1.3019437923341543e-33 0.0007366173543531736 3.264513085215646e-36 1.5746905985156717e-39 2.693722752295207e-40 1.41862042026862e-35 -2.3288137605584675e-72 -2.9937236379514803e-108 1.8168434437393635e-90 5.0355337296673696e-101 2.846882231222676e-86 1.1741347645446503e-110 -1.3323877808437695e-104 5.3986078697195845e-129
0.0013333333333333335 297.61722328544056 98500.12874723006 7.44311696921092e-05 6892.596079045391 0.7662060378486664 0.0 0.0 1.314014494118621e-58 0.23275843840125576 2.3874507693878015e-36 1.0361771273799724e-59 1.1988261652564218e-60 2.7480961061274255e-36 3.060877471809084e-33 2.9047533603422263e-44 5.994176485054691e-56 2.4290781145095174e-84 3.5280677029308044e-76 3.4949956568397886e-52 1.302312499556675e-81 2.9998600815104136e-55 2.358822119982151e-87 6.110318656487188e-89 2.455693137115355e-52 2.219746615792148e-68 4.797607210829097e-56 -2.4905087501579037e-73 8.803421622972536e-126 3.906026846908421e-86 9.008744567698728e-57 1.1024476048112279e-51 8.718569578385602e-88 1.3202612121771092e-57 3.67074161596636e-93 1.2189809716344769e-127 1.9439914812526902e-74 3.75792784989675e-131 1.9263304122141515e-80 1.1824994635739904e-81 7.110627471578047e-83 1.9219412139371105e-108 1.4398547426918113e-117 1.3921099976515213e-82 6.379605670544235e-134 5.756348652360382e-84 1.0387405173469966e-69 1.272220520329189e-93 7.434028229226933e-57 1.946276230269219e-33 0.0010355237500775925 4.098909894841201e-36 2.7331560826325025e-39 4.598040886919974e-40 2.638613075686751e-35 -2.668976032776714e-72 -4.868504483468322e-108 4.072299822213619e-90 1.4491957532010508e-100 7.432897196450005e-86 -7.160857563213012e-110 -3.334977506533433e-104 1.6732821433142504e-128
0.0015000000000000002 297.1913079051889 97987.8019572796 7.515263435393546e-05 6892.857713105249 0.7659345440296645 0.0 0.0 1.4477901853729537e-58 0.23267596387844472 3.315827373515093e-36 9.017419995614581e-60 2.0733512315275182e-60 5.8720770839139894e-36 4.288456655058305e-33 6.083463787030977e-44 1.0551197626435363e-55 5.580080603813688e-84 4.2367456497254875e-76 5.097582956441424e-52 3.0219379742350617e-81 5.017829853373228e-55 4.76926527818642e-87 1.2305856468314855e-88 4.120832502090347e-52 3.1081048503286123e-68 5.268155653179182e-56 -3.321777775577304e-73 2.447878388953655e-125 7.756313896392409e-86 9.772453027055542e-57 1.4619284122050878e-51 1.8630700721215522e-87 2.1261732015177733e-57 9.291942062511619e-93 1.783351332076308e-127 3.175554429823761e-74 9.993421660513068e-131 2.575756037504532e-80 2.7291998054384475e-81 1.3239584149827217e-82 4.3698393919031876e-108 3.690854139531246e-117 3.6471801161008885e-82 1.5766367443169439e-133 8.979121331215315e-84 1.740830448139914e-69 2.174192265421092e-93 1.1192674128415032e-56 2.727285053664272e-33 0.0013894920918907131 4.903133022404421e-36 4.5333897536246274e-39 7.498348280574605e-40 4.692372573210013e-35 -2.550432761544859e-72 -6.290861388476809e-108 8.16875128935384e-90 3.5886475672620625e-100 1.700768715339583e-85 -6.024810400865204e-107 -6.149153107005913e-104 4.5147345876424154e-128
0.001666666666666667 296.7648624216965 97470.12463864437 7.595823945199708e-05 6893.148430953946 0.765621699916572 0.0 0.0 1.536863085810584e-58 0.23258092794342278 4.374758041144911e-36 6.820837290046137e-60 3.287327137701741e-60 1.1346988855475217e-35 5.7129836332216124e-33 1.1526444461963073e-43 1.766899752211688e-55 1.1587031342161147e-83 4.83821277633277e-76 7.189527554867198e-52 6.34257203848307e-81 7.991080583024874e-55 8.858278360174447e-87 2.2766069081453885e-88 6.6157122581367446e-52 4.179561204347563e-68 5.572630702306137e-56 -3.680388830615226e-73 5.939917257155876e-125 1.4471126961806653e-85 1.0211452712657207e-56 1.844113520771411e-51 3.5566095060748815e-87 3.2776577451678617e-57 2.122812434753574e-92 2.1083461972437777e-127 4.9270356451084624e-74 2.371749896026617e-130 3.307143981429638e-80 5.693812122339149e-81 2.224752599552257e-82 9.165818001114888e-108 8.115465283809336e-117 8.621707251967542e-82 3.335774097998326e-133 1.280008159615195e-83 2.701559095070053e-69 3.3933050793912136e-93 1.581112625333444e-56 3.633708657740069e-33 0.0017973721400049785 5.6511492489517294e-36 7.17170172777943e-39 1.1661879497816232e-39 7.990784902776985e-35 -2.2583231139971899e-72 -7.217434077907349e-108 1.506511797482608e-89 7.922529168503467e-100 3.519212283367993e-85 2.0100168109362927e-102 -2.4434488547826e-102 1.0879958961680781e-127
